P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,target
3807.0,0.0308953002095222,0.5353863835334778,0.7178881168365479,0.0131337000057101,0.204379603266716,6.671982765197754,0.3928571045398712,94100.0
223.0,0.0,0.44841268658638,0.8251121044158936,0.0,0.0508475005626678,4.648351669311523,0.5,14999.0
210.0,0.0020039998926222,0.4368737041950226,0.6333333253860474,0.0,0.1190475970506668,5.806666851043701,0.4000000059604645,22600.0
6705.0,0.0401191003620624,0.5514665842056274,0.8513050079345703,0.0556300990283489,0.3220339119434356,6.7091474533081055,0.4736841917037964,139800.0
105.0,0.0,0.4746834933757782,0.7428570985794067,0.0095237996429204,0.0555556006729602,6.752809047698975,1.0,30400.0
414.0,0.0467289984226226,0.5904843211174011,0.8067632913589478,0.0193236991763114,0.1940298974514007,7.73924732208252,0.5384615063667297,121900.0
2120.0,0.0455323010683059,0.5724669098854065,0.448113203048706,0.0466981008648872,0.0166205000132322,5.344472885131836,0.3333333134651184,55800.0
179.0,0.0037106000818312,0.4638218879699707,0.7932960987091064,0.0,0.2000000029802322,6.700729846954346,0.5,29300.0
247.0,0.0,0.4466018974781036,0.8056679964065552,0.1497976034879684,0.2173912972211837,5.3608245849609375,0.6000000238418579,14999.0
1969.0,0.0264826994389295,0.4976212978363037,0.8750634789466858,0.1808024048805236,0.2773723006248474,5.987140655517578,0.1842104941606521,51600.0
140.0,0.0028089999686926,0.449438214302063,0.714285671710968,0.0071429000236094,0.3000000119209289,5.865979194641113,1.0,26500.0
332.0,0.0,0.4967176914215088,0.7439758777618408,0.487951785326004,0.0,5.463414669036865,0.0,30500.0
378.0,0.0072595002129673,0.4192377030849457,0.7910053133964539,0.0026455000042915,0.0740740969777107,5.090592384338379,0.875,14999.0
932.0,0.0004482000076677,0.4840879142284393,0.6587982773780823,0.0,0.1704545021057129,5.9747748374938965,0.6000000238418579,19600.0
271.0,0.0,0.4651162922382355,0.6789668202400208,0.1070111021399498,0.1475410014390945,5.529703140258789,0.7777777910232544,14999.0
248.0,0.0027662999927997,0.3665283918380737,0.6854838728904724,0.0040322998538613,0.1578947007656097,5.2816901206970215,1.0,17400.0
142.0,0.0,0.442408412694931,0.6830986142158508,0.0,0.0,6.4528303146362305,0.0,26600.0
1226.0,0.0021259998902678,0.4315705895423889,0.754486083984375,0.0301793999969959,0.1145374029874801,5.317185878753662,0.8461537957191467,14999.0
292.0,0.0034286000300198,0.5839999914169312,0.869862973690033,0.0,0.1666667014360427,6.7240142822265625,0.0,59000.0
420.0,0.0,0.4985271990299225,0.8285713791847229,0.0071429000236094,0.6000000238418579,6.329341411590576,0.6190475821495056,56900.0
2349.0,0.0415058992803096,0.5778900980949402,0.8620690107345581,0.0468284003436565,0.4383561909198761,7.936815738677979,0.59375,196900.0
769.0,0.000500300026033,0.4762381017208099,0.7139142155647278,0.0,0.122807003557682,5.9419355392456055,0.4285714030265808,30200.0
269.0,0.0015601000050082,0.4477379024028778,0.6728625297546387,0.0,0.1578947007656097,5.881773471832275,0.3333333134651184,26100.0
2406.0,0.017051899805665,0.5794814229011536,0.830008327960968,0.0058188000693917,0.550000011920929,7.185103416442871,0.3409090936183929,113300.0
2853.0,0.0036941999569535,0.5055413246154785,0.6999648809432983,0.0970908030867576,0.0897009968757629,6.212344169616699,0.2592593133449554,35800.0
10344.0,0.0046847001649439,0.537857711315155,0.6989558935165405,0.0754060000181198,0.0363636016845703,6.351622104644775,0.302955687046051,145000.0
826.0,0.0088454000651836,0.4432030022144317,0.7154964208602905,0.0048425998538732,0.2889907956123352,5.900602340698242,0.3968254029750824,33900.0
2177.0,0.0086938999593257,0.4682869017124176,0.7684887051582336,0.0013780000153928,0.247663602232933,6.292179107666016,0.5849056839942932,86000.0
44.0,0.0,0.5252525210380554,0.7045454978942871,0.0,0.0555556006729602,6.1724138259887695,0.0,57500.0
211.0,0.0,0.4122965931892395,0.6635071039199829,0.4265402853488922,0.1612903028726577,5.583892822265625,0.2000000029802322,15100.0
195.0,0.0,0.3952381014823913,0.5538461804389954,0.0,0.1428571045398712,5.801369667053223,1.0,18200.0
2060.0,0.0049923998303711,0.4221329092979431,0.7956311106681824,0.0854369029402732,0.1062270998954773,5.107563018798828,0.4137930870056152,22900.0
369.0,0.073337897658348,0.4585331976413727,0.9322493076324464,0.2140921056270599,0.0,0.0,0.0,0.0
33.0,0.0,0.3947367966175079,0.6060606241226196,0.0,0.2222221940755844,7.119999885559082,0.5,14999.0
588.0,0.0017846999689936,0.5348007082939148,0.8129252195358276,0.1394557952880859,0.3478260934352875,5.731808662414551,0.25,38800.0
328.0,0.0011415999615564,0.4920091032981872,0.7469512224197388,0.0,0.0326086990535259,5.182509422302246,0.3333333134651184,15200.0
20761.0,0.0301830004900693,0.4444710910320282,0.5744906067848206,0.0685900971293449,0.1146918982267379,6.605662822723389,0.5785123705863953,65000.0
681.0,0.0016863000346347,0.4631816148757934,0.7342144250869751,0.0822319984436035,0.1368421018123626,5.505535125732422,0.807692289352417,24100.0
756.0,0.0039101000875234,0.497067391872406,0.7777777910232544,0.0,0.2962962985038757,6.378815174102783,0.25,54100.0
164931.0,0.0094104995951056,0.477008193731308,0.5514124035835266,0.4053210020065307,0.0853675007820129,5.754384517669678,0.596875011920929,35600.0
699.0,0.0,0.4982750117778778,0.7753934264183044,0.0,0.2727273106575012,6.3075432777404785,0.6666666865348816,46300.0
210.0,0.0,0.507352888584137,0.7476189732551575,0.0,0.1000000014901161,5.695121765136719,1.0,24100.0
1934.0,0.0089303003624081,0.5024266839027405,0.6577041745185852,0.0196483992040157,0.0823528990149498,6.2062177658081055,0.4285714030265808,95100.0
1119.0,0.0239586997777223,0.475119799375534,0.6309205293655396,0.0,0.1229507997632026,6.778581619262695,0.3333333134651184,35700.0
12030.0,0.0074939001351594,0.5156953930854797,0.7432252764701843,0.0004155999922659,0.2068966031074524,5.829345226287842,0.3333333134651184,56100.0
1290.0,0.0011077000526711,0.4727222025394439,0.7170543074607849,0.001550400047563,0.3199999928474426,6.123991966247559,0.5,46600.0
2.0,0.0,0.9615384936332704,0.5,0.0,0.0,7.0,0.0,0.0
331.0,0.0043668001890182,0.5447598099708557,0.791540801525116,0.1722054034471511,0.2083332985639572,5.554347991943359,0.800000011920929,31600.0
1108.0,0.0073643000796437,0.4189921915531158,0.6290614008903503,0.0009025000035762,0.1363635957241058,5.989899158477783,0.4444443881511688,20000.0
40.0,0.0,0.5208333134651184,0.7250000238418579,0.0,0.125,5.34375,1.0,14999.0
83.0,0.0,0.4103774130344391,0.7710843086242676,0.0,0.2000000029802322,5.015625,1.0,18800.0
181.0,0.0017794000450521,0.4875445067882538,0.7900552153587341,0.0,0.25,6.2421875,1.0,47700.0
1217405.0,0.0980682969093322,0.5210492014884949,0.623530387878418,0.1514935046434402,0.1083360016345977,5.681537628173828,0.289355993270874,164100.0
60.0,0.0,0.4573171138763428,0.7333332896232605,0.0,0.1666667014360427,5.659999847412109,1.0,14999.0
2303.0,0.0057059000246226,0.5216823816299438,0.6613113284111023,0.0039078998379409,0.1438848972320556,5.350558757781982,0.3499999940395355,60400.0
221.0,0.0,0.4918330013751983,0.7149320840835571,0.0,0.5454545021057129,6.188171863555908,0.0,26100.0
2155.0,0.0085212998092174,0.5597326755523682,0.7452436089515686,0.0051044002175331,0.3275862038135528,7.382001399993896,0.105263203382492,187600.0
167.0,0.0022124000824987,0.4402655065059662,0.7485030293464661,0.0,0.1428571045398712,5.447999954223633,1.0,19200.0
4096.0,0.0077089997939765,0.3953874111175537,0.852294921875,0.0004882999928668,0.2222221940755844,7.136569499969482,0.5714285969734192,52500.0
985.0,0.0,0.5352272987365723,0.8020305037498474,0.0,0.1298701018095016,5.345616340637207,0.6000000238418579,27300.0
36.0,0.0,0.4352940917015075,0.6111111044883728,0.0,0.1666667014360427,5.625,1.0,16700.0
2754.0,0.0043534999713301,0.5005078911781311,0.6612200140953064,0.0,0.128571406006813,6.688803672790527,0.5,37800.0
387.0,0.0026489999145269,0.4066224992275238,0.5090438723564148,0.0051679997704923,0.1683167964220047,5.640692710876465,0.6470587849617004,20500.0
1129.0,0.0030960000585764,0.4450463950634002,0.7059345245361328,0.0044287000782787,0.0493506006896495,6.51747465133667,0.815789520740509,154800.0
496.0,0.0046168002299964,0.397968590259552,0.6310483813285828,0.0,0.0273972991853952,6.052341461181641,1.0,14999.0
2180.0,0.0161499008536338,0.6062660813331604,0.8655962944030762,0.0032110000029206,0.6111111044883728,6.986220359802246,0.2727273106575012,103200.0
155.0,0.0,0.4615384936332702,0.7548387050628662,0.0064516002312302,0.0851064026355743,5.537036895751953,0.25,14999.0
774.0,0.0005219000158831,0.4420667886734009,0.66020667552948,0.0,0.307692289352417,5.939114570617676,0.125,33200.0
871.0,0.000900899991393,0.4184685051441192,0.6222732067108154,0.0011481000110507,0.1353383064270019,5.039761543273926,0.5555555820465088,21100.0
18004.0,0.0083088995888829,0.5348073244094849,0.8425905108451843,0.0134969996288418,0.4181033968925476,6.599759101867676,0.1288660019636154,88000.0
562.0,0.0022813999094069,0.4152091145515442,0.6192170977592468,0.0035586999729275,0.1538462042808532,5.914489269256592,0.25,23700.0
9.0,0.0,0.5238094925880432,0.5555555820465088,0.0,0.0,6.75,0.0,14999.0
7416.0,0.0054180999286472,0.4342797994613647,0.5960085988044739,0.0056634000502526,0.0556792989373207,6.841078758239746,0.4399999976158142,43800.0
1439.0,0.0018470999784767,0.1725157052278518,0.7143849730491638,0.0006948999944142,0.4645668864250183,5.4764251708984375,0.9322034120559692,108500.0
143.0,0.0048544001765549,0.4708738029003143,0.7972028255462646,0.0,0.0,6.961832046508789,0.0,31300.0
174.0,0.0053190998733043,0.4335106015205383,0.5977010726928711,0.0,0.2105263024568557,5.6953125,0.25,21200.0
394.0,0.0,0.4835493862628937,0.6624364852905273,0.3629441857337951,0.1475410014390945,5.295532703399658,0.4444443881511688,14999.0
188.0,0.0,0.3490152955055237,0.8829786777496338,0.0,0.0357142984867095,3.409090995788574,1.0,14999.0
251.0,0.0015722999814897,0.4638364911079407,0.6613546013832092,0.0,0.0638298019766807,6.4771575927734375,1.0,22200.0
530.0,0.0029498999938368,0.4911504089832306,0.7377358078956604,0.0,0.1000000014901161,6.0505051612854,0.0,46400.0
413.0,0.0,0.4371429085731506,0.6997578740119934,0.4334140121936798,0.1290322989225387,5.742765426635742,1.0,24000.0
453.0,0.8112826943397522,0.4506379961967468,0.812362015247345,0.0,0.0,4.777456760406494,0.0,120400.0
3233.0,0.029407899826765,0.5455027222633362,0.5762450098991394,0.0108259003609418,0.1705425977706909,6.984364986419678,0.6363636255264282,182200.0
96.0,0.0,0.4044117927551269,0.7708333134651184,0.0,0.1666667014360427,6.182926654815674,0.0,21300.0
149.0,0.0,0.4202128052711487,0.7046980261802673,0.1677851974964141,0.1428571045398712,5.435897350311279,0.3333333134651184,17000.0
587.0,0.0006452000234276,0.5064516067504883,0.7632027268409729,0.0,0.0277778003364801,5.665929317474365,0.0,19500.0
412.0,0.0010471000568941,0.3696334958076477,0.6165049076080322,0.0,0.2413793057203292,5.647761344909668,0.5714285969734192,14999.0
786.0,0.0010632999474182,0.4433811902999878,0.6603053212165833,0.0508905984461307,0.1700000017881393,5.965635776519775,0.7058823704719543,17400.0
52.0,0.0,0.6129031777381897,0.692307710647583,0.0,0.0909091010689735,5.28000020980835,0.0,14999.0
400.0,0.0061602001078426,0.4691992104053497,0.699999988079071,0.0024999999441206,0.2972972989082336,5.976109027862549,0.6363636255264282,20700.0
81.0,0.0180179998278617,0.5630630850791931,0.5555555820465088,0.0,0.058823499828577,4.224999904632568,1.0,42800.0
135.0,0.0,0.4719100892543793,0.8444443941116333,0.9037036895751952,0.1111110970377922,5.763157844543457,0.0,19400.0
179.0,0.0021053000818938,0.4505262970924377,0.7709497213363647,0.0111731998622417,0.3846153914928436,5.957446575164795,0.6000000238418579,36700.0
5912.0,0.0088470000773668,0.4793806970119476,0.5732408761978149,0.0071041998453438,0.0872273966670036,6.4733476638793945,0.4285714030265808,84200.0
4216.0,0.007131400052458,0.4901942908763885,0.7198767066001892,0.1309297978878021,0.1075948998332023,5.271051406860352,0.7058823704719543,37400.0
10472.0,0.0850690975785255,0.4741716086864471,0.7243124842643738,0.0441175997257232,0.2423398047685623,6.863630294799805,0.4022988975048065,185200.0
3497.0,0.0243439991027116,0.5679935812950134,0.806977391242981,0.0669144988059997,0.5344827771186829,6.094594478607178,0.6021504998207092,53300.0
105.0,0.0,0.450980395078659,0.7714285850524902,0.0,0.3333333134651184,5.57831335067749,1.0,22200.0
2281.0,0.056564200669527,0.5459148287773132,0.7400262951850891,0.0898728966712951,0.0888888984918594,6.914893627166748,0.25,73300.0
785.0,0.0033185998909175,0.4386062026023865,0.5936306118965149,0.0,0.20361989736557,5.695187091827393,0.7111111283302307,19500.0
77.0,0.0,0.4753085970878601,0.6493505835533142,0.0,1.0,6.153846263885498,1.0,66000.0
540.0,0.0,0.4249317944049835,0.6796296238899231,0.0,0.0769231021404266,4.954338073730469,0.7714285850524902,53000.0
169.0,0.0051947999745607,0.6233766078948975,0.6094675064086914,0.0059171998873353,0.5,7.1681413650512695,1.0,128800.0
6696.0,0.0026352999266237,0.4749647974967956,0.6660693287849426,0.1662185937166214,0.1826086938381195,5.937309265136719,0.2857142984867096,30900.0
188.0,0.0,0.4353182911872864,0.7340425848960876,0.5797871947288513,0.0,6.115789413452148,0.0,19200.0
202.0,0.0,0.5375940203666687,0.8168317079544067,0.0693069025874137,0.0,5.732483863830566,0.0,27200.0
445.0,0.0059982999227941,0.4378749132156372,0.7505617737770081,0.0,0.2000000029802322,5.022663116455078,0.5714285969734192,30200.0
2124.0,0.0068191001191735,0.5599678754806519,0.6266477704048157,0.008003800176084,0.0615384988486766,5.654140949249268,0.5,51000.0
40872.0,0.1217759996652603,0.5305578708648682,0.6757683157920837,0.0230231005698442,0.101247601211071,6.2097063064575195,0.222748801112175,182300.0
3926.0,0.00751159992069,0.5453872084617615,0.6604686975479126,0.0007640999974682,0.2340425997972488,6.874900817871094,0.4848484992980957,65500.0
7753.0,0.0051425998099148,0.4780224859714508,0.7300400137901306,0.0344383008778095,0.1850533932447433,6.256460666656494,0.4038462042808532,36000.0
3727.0,0.0030074000824242,0.4430156946182251,0.6836597919464111,0.369466096162796,0.1749999970197677,5.567088603973389,0.7023810148239136,23800.0
1948.0,0.0012510999804362,0.4196603894233703,0.7243325710296631,0.407084196805954,0.1360543966293335,5.837446689605713,0.75,30500.0
58.0,0.0,0.4911243021488189,0.8793103098869324,0.0,0.3846153914928436,6.340000152587891,1.0,14999.0
2393.0,0.002961500082165,0.4991773962974548,0.6669452786445618,0.0016715000383555,0.1645569950342178,6.208776473999023,0.3846153914928436,45500.0
66.0,0.0,0.5352113246917725,0.5454545021057129,0.0,0.0862068980932235,5.755102157592773,1.0,28200.0
65.0,0.0,0.3949579894542694,0.507692277431488,0.0,0.2142857015132904,6.019608020782471,0.6666666865348816,14999.0
101.0,0.0082304999232292,0.5349794030189514,0.6930692791938782,0.0,0.0222222004085779,4.820512771606445,0.5,75900.0
2552.0,0.0071156998164951,0.490986704826355,0.6481190919876099,0.0254702009260654,0.1075268983840942,6.470238208770752,0.550000011920929,42400.0
1731.0,0.0010938999475911,0.4968278110027313,0.6851531267166138,0.0028884999919682,0.1311475038528442,6.307823181152344,0.875,40900.0
903.0,0.0031630999874323,0.4369634091854095,0.673311173915863,0.0011074000503867,0.2087911963462829,5.529140949249268,0.5789474248886108,32000.0
847.0,0.0099999997764825,0.4630303084850311,0.8937426209449768,0.0035419000778347,0.4642857015132904,8.681392669677734,0.3461537957191467,112800.0
2931.0,0.007179900072515,0.5008642077445984,0.6513134837150574,0.0163767002522945,0.1413042992353439,6.535465717315674,0.5,112600.0
1217.0,0.0028580999933183,0.5487455725669861,0.7658175826072693,0.0032868001144379,0.0816327035427093,6.124300003051758,1.0,46400.0
48296.0,0.1932542026042938,0.6038352251052856,0.6076279878616333,0.0336880981922149,0.1038909032940864,5.828244686126709,0.2895753085613251,259000.0
95.0,0.0,0.4690909087657928,0.7578946948051453,0.0,0.125,5.5625,0.0,17600.0
406.0,0.0,0.4226383864879608,0.785714328289032,0.0467979982495307,0.190476194024086,5.352750778198242,0.6666666865348816,14999.0
84.0,0.0,0.3498099148273468,0.7976189851760864,1.0,0.0,5.233333110809326,0.0,14999.0
4785.0,0.032278899103403,0.3366233110427856,0.4449321031570434,0.008777399547398,0.0565216988325119,6.053991794586182,0.1538462042808532,42200.0
163.0,0.1885246038436889,0.6475409865379333,0.6134968996047974,0.0122699001803994,0.0039216000586748,3.775000095367432,0.0,287500.0
65.0,0.0,0.4370861053466797,0.6769230961799622,0.0,0.0714285969734191,6.254901885986328,1.0,14999.0
332.0,0.0,0.374527096748352,0.6475903987884521,0.0,0.3239437043666839,6.014388561248779,0.8695651888847351,14999.0
96.0,0.0,0.5219123959541321,0.8125,0.0,0.6000000238418579,5.5714287757873535,0.3333333134651184,28400.0
365.0,0.0,0.4565953016281128,0.6630136966705322,0.0,0.0810810998082161,6.164705753326416,0.3333333134651184,17800.0
654.0,0.0,0.407146692276001,0.7370030879974365,0.469419002532959,0.1111110970377922,5.590588092803955,0.6666666865348816,15500.0
98.0,0.0,0.4820513129234314,0.5612245202064514,0.0,0.3428570926189422,5.6027398109436035,0.9166666865348816,14999.0
908.0,0.0949074029922485,0.5462962985038757,0.8898677825927734,0.0066078999079763,0.3953487873077392,8.954180717468262,0.5882353186607361,500001.0
1249.0,0.001536599942483,0.4437425136566162,0.906325101852417,0.0040032002143561,0.0214285999536514,5.498127460479736,0.3333333134651184,18900.0
71.0,0.0,0.4482758939266205,0.591549277305603,0.1971831023693084,0.0,6.566037654876709,0.0,31300.0
1824.0,0.0166286993771791,0.4835990965366363,0.6370614171028137,0.0049342000856995,0.1028036996722221,5.299049377441406,0.3030303120613098,74500.0
11493.0,0.0292654000222682,0.5242242217063904,0.7729923129081726,0.0042635002173483,0.5864661931991577,6.735224723815918,0.1410256028175354,177400.0
121.0,0.0,0.3867734968662262,0.9008263945579528,0.0,0.125,4.636363506317139,1.0,20000.0
1461.0,0.003187800059095,0.4899586141109466,0.5749487280845642,0.0068446001969277,0.0338983014225959,6.69926643371582,1.0,43800.0
167.0,0.0,0.461883395910263,0.7664670944213867,0.0,0.1333332955837249,6.098484992980957,1.0,16100.0
625.0,0.0269341003149747,0.5186246037483215,0.7775999903678894,0.225600004196167,0.1875,6.793103218078613,0.0,58900.0
2499.0,0.0106992004439234,0.5510076880455017,0.8883553147315979,0.0072029000148177,0.2842105031013489,6.964747905731201,0.2592593133449554,100100.0
874.0,0.0042634001001715,0.4306015968322754,0.6430205702781677,0.0,0.094117596745491,6.332835674285889,0.75,20600.0
77.0,0.0045872000046074,0.449541300535202,0.8441557884216309,0.0,1.0,6.44615364074707,1.0,24800.0
123.0,0.0,0.5154638886451721,0.6991869807243347,0.0,0.1153846010565757,5.980391979217529,1.0,15000.0
377.0,0.006705000065267,0.5766283869743347,0.7851458787918091,0.0053050001151859,0.1538462042808532,6.6719746589660645,0.5,157800.0
476.0,0.0069860001094639,0.5099800229072571,0.6113445162773132,0.0063025001436471,0.1527778059244156,6.154716968536377,0.6363636255264282,41600.0
366.0,0.0018248000415042,0.5602189898490906,0.8142076730728149,0.0,0.1041667014360427,6.062129974365234,0.0,56500.0
1131.0,0.0019404999911785,0.5268434882164001,0.8169760704040527,0.0265251994132995,0.1891891956329345,5.965042591094971,0.4285714030265808,41300.0
3839.0,0.0037271999754011,0.5339981913566589,0.7582703828811646,0.0020838999189436,0.2790698111057281,6.228943824768066,0.5833333134651184,61700.0
157.0,0.0,0.4748857915401459,0.7961782813072205,0.0,0.4000000059604645,5.748147964477539,0.5,26400.0
5837.0,0.0177391991019248,0.5386462211608887,0.7217748761177063,0.0368340015411376,0.2016807049512863,6.107893466949463,0.375,71600.0
1089.0,0.0130500001832842,0.5067114233970642,0.6749311089515686,0.0468319989740848,0.1550388038158416,5.8775835037231445,0.5,32900.0
3697.0,0.0419085994362831,0.5273935794830322,0.718690812587738,0.0135244997218251,0.3086419999599457,6.644956111907959,0.3199999928474426,176700.0
4447.0,0.0122817996889352,0.5138170719146729,0.7447717785835266,0.0078704999759793,0.15625,6.464209079742432,0.5600000023841858,68200.0
18109.0,0.0634571984410286,0.5070837140083313,0.7626041769981384,0.0148545000702142,0.4581994116306305,6.256312370300293,0.2140350937843322,210800.0
53894.0,0.0049018999561667,0.475160002708435,0.6551563739776611,0.4329239130020141,0.1211180016398429,5.741199970245361,0.5145298838615417,25600.0
84.0,0.0057470998726785,0.6149424910545349,0.7023810148239136,0.0,0.0375000014901161,4.826666831970215,0.6666666865348816,45000.0
9902.0,0.043138600885868,0.5756046772003174,0.6693596839904785,0.0104018999263644,0.1222826018929481,5.77949333190918,0.4555555880069732,88300.0
4094.0,0.0700770989060401,0.6129742860794067,0.6458231806755066,0.045432299375534,0.0990990996360778,6.279875755310059,0.2121212035417556,156900.0
571.0,0.00268099992536,0.5093833804130554,0.7530648112297058,0.0,0.1914893984794616,6.448687553405762,0.8888888955116272,41700.0
61.0,0.0,0.5460525751113892,0.6721311211585999,0.0,0.0294118002057075,5.153846263885498,1.0,14999.0
3939.0,0.0050940001383423,0.4293510913848877,0.7047473788261414,0.024371700361371,0.1340090036392212,5.486814022064209,0.5882353186607361,73300.0
2290.0,0.0188255999237298,0.4435232877731323,0.6489083170890808,0.1986899971961975,0.1011803969740867,4.248692989349365,0.6499999761581421,36800.0
4027.0,0.0063718999736011,0.4794628024101257,0.6568164825439453,0.0012416000245139,0.1943573951721191,6.59737491607666,0.4838710129261017,42200.0
98.0,0.0,0.4907748997211456,0.7448980212211609,0.0,0.125,5.723684310913086,1.0,14999.0
3227.0,0.1860626935958862,0.6604530215263367,0.3445925116539001,0.1918189972639084,0.0677966028451919,3.683168411254883,0.3928571045398712,96500.0
234.0,0.0,0.4671052992343902,0.7307692170143127,0.0085469996556639,0.1276596039533615,5.331550598144531,0.8333333134651184,16600.0
39.0,0.0,0.5154638886451721,0.7435896992683411,0.0,0.0,5.1875,0.0,14999.0
1325.0,0.0196128003299236,0.5775709748268127,0.8362264037132263,0.0052829999476671,0.2121212035417556,6.633074760437012,0.5714285969734192,135100.0
523.0,0.0007813000120222,0.4828124940395355,0.6902486085891724,0.0,0.0277778003364801,6.182051181793213,0.0,26300.0
114.0,0.0,0.4626865983009338,0.5701754093170166,0.0,0.4285714030265808,5.440000057220459,0.0,18600.0
491.0,0.0108172995969653,0.5715144276618958,0.9551935195922852,0.0040732999332249,0.7272726893424988,8.28033447265625,0.625,144900.0
23.0,0.0,0.508474588394165,0.7391303777694702,0.0,0.0,6.111111164093018,0.0,47500.0
9050.0,0.0037601999938488,0.4739216864109039,0.6650828719139099,0.0029833998996764,0.1119690984487533,6.216798782348633,0.4367815852165222,28300.0
342.0,0.0,0.430303007364273,0.6608186960220337,0.4239766001701355,0.078947402536869,5.782442569732666,0.3333333134651184,28700.0
281.0,0.0,0.4778200089931488,0.7829180955886841,0.2775801122188568,0.1724137961864471,5.306666851043701,0.2000000029802322,17100.0
463.0,0.0075885001569986,0.5092748999595642,0.6695464253425598,0.0583152994513511,0.1363635957241058,6.241803169250488,0.3333333134651184,57000.0
427.0,0.0,0.482826292514801,0.7283372282981873,0.0,0.1111110970377922,6.075234889984131,0.5,24600.0
1878.0,0.0064779999665915,0.5473917126655579,0.8631523251533508,0.0021299000363796,0.6333333253860474,6.403061389923096,0.1842104941606521,82000.0
133.0,0.0027932999655604,0.4776535928249359,0.8195489048957825,0.0,0.25,6.682692527770996,1.0,30300.0
431.0,0.0009871999500319,0.5231984257698059,0.6032482981681824,0.0649652034044265,0.2894737124443054,6.212355136871338,0.0909091010689735,65500.0
1840.0,0.0036915999371558,0.4957655072212219,0.720108687877655,0.0005435000057332,0.2054795026779174,6.374911308288574,0.7333332896232605,48400.0
128.0,0.0,0.3269231021404266,0.65625,0.65625,0.0,5.7014923095703125,0.0,14999.0
65.0,0.0,0.4647059142589569,0.6769230961799622,0.0,0.3333333134651184,5.2166666984558105,0.5,14999.0
3884.0,0.0124781001359224,0.4973761141300201,0.5396497845649719,0.0084963999688625,0.2268518954515457,6.87774133682251,0.3061223924160003,125500.0
503.0,0.0,0.4642263054847717,0.6361829042434692,0.0536779016256332,0.0882352963089943,5.753424644470215,0.3333333134651184,32800.0
376.0,0.0017108999891206,0.5149701237678528,0.8696808815002441,0.0186170004308223,0.5,6.088235378265381,0.2000000029802322,35400.0
227.0,0.0016260000411421,0.4894309043884277,0.7444934248924255,0.0,0.0,6.268421173095703,0.0,40900.0
25.0,0.0,0.3902438879013061,0.800000011920929,0.0,0.0,6.590909004211426,0.0,25900.0
415.0,0.0047483001835644,0.4444443881511688,0.6771084070205688,0.0,0.3478260934352875,6.385321140289307,0.875,27400.0
185.0,0.0019723998848348,0.5128204822540283,0.7729730010032654,0.0,0.125,5.563380241394043,0.5,33800.0
631.0,0.0014420000370591,0.4888248145580292,0.6101425886154175,0.0475436002016067,0.1372548937797546,6.110552787780762,0.714285671710968,30600.0
612.0,0.004545500036329,0.4792208075523376,0.6111111044883728,0.0016339999856427,0.0243161004036664,6.236714839935303,0.5,55700.0
146.0,0.0,0.4894259870052337,0.6438356041908264,0.0,0.0666666999459266,5.639344215393066,0.6666666865348816,14999.0
5246.0,0.021671799942851,0.5761610269546509,0.6988180875778198,0.0030499000567942,0.4308755993843078,7.042780876159668,0.3582887947559356,145200.0
451.0,0.0049792998470366,0.5269709825515747,0.7583149075508118,0.0,0.1111110970377922,5.6353278160095215,1.0,31000.0
834.0,0.0020985999144613,0.4108079969882965,0.6414868235588074,0.0,0.1518986970186233,6.130914688110352,0.6666666865348816,19100.0
34.0,0.0,0.4716981053352356,0.8235294222831726,0.0,0.0,5.903225898742676,0.0,14999.0
650.0,0.0458333007991313,0.5434523820877075,0.7692307829856873,0.0076922997832298,0.2857142984867096,7.618573665618896,1.0,115000.0
344.0,0.0010822999756783,0.535714328289032,0.8139535188674927,0.0,0.0,6.25,0.0,38100.0
1290.0,0.0055283000692725,0.4391891956329345,0.6085271239280701,0.0,0.1074379980564117,6.327917098999023,0.8461537957191467,43300.0
629.0,0.0053878999315202,0.5387930870056152,0.845786988735199,0.0031797001138329,0.1363635957241058,6.973383903503418,0.3333333134651184,52100.0
945.0,0.0361022986471653,0.6063792109489441,0.8656085133552551,0.0063491999171674,0.5104895234107971,7.85778284072876,0.0,360000.0
58.0,0.0,0.453416109085083,0.7413793206214905,0.0,0.0,5.02222204208374,0.0,18400.0
130.0,0.0,0.4700599014759063,0.692307710647583,0.0923077017068862,0.181818202137947,5.8021979331970215,0.75,17400.0
728.0,0.0031908000819385,0.4205487966537475,0.5975275039672852,0.0,0.0787402018904686,6.746123790740967,0.6000000238418579,102500.0
119.0,0.0033003001008182,0.5973597168922424,0.7815126180648804,0.0,0.0,7.800000190734863,0.0,232600.0
3794.0,0.009383600205183,0.3855195939540863,0.5988402962684631,0.0192409008741378,0.1306533068418502,5.780398368835449,0.4615384936332702,43300.0
512.0,0.0032520000822842,0.411382108926773,0.646484375,0.0488280989229679,0.2528735995292663,5.387362480163574,0.6818181872367859,14999.0
547.0,0.0016352999955415,0.4300898909568786,0.5996344089508057,0.0,0.1772152036428451,6.245049476623535,0.9285714030265808,15400.0
550.0,0.0038191999774426,0.4837683141231537,0.7818182110786438,0.0,0.2142857015132904,6.861728191375732,0.5,67700.0
139.0,0.0,0.3922260999679565,0.5827338099479675,0.0,0.0181818008422851,5.699999809265137,0.0,30300.0
99.0,0.0,0.4252873957157135,0.6262626051902771,0.0,0.0,5.126582145690918,0.0,14999.0
